2021-04-10 11:44:20,林,カルシウムとかあと何だっけな何入ってたっけだけど栄養素はたくさん入ってたような気がしたんですけどね
2021-04-10 11:44:40,林,えあいますけど
2021-04-10 11:44:58,小杉,給食に出てんのはまそういうも中間みたいなもう給食には牛乳っていうも固定がいないみたいなので持って行ってると思っていてもご飯と合わないじゃないですか消えるやなのに出てるって言う事はその昔からやってるからやってるだけだってそれがまけん健康に繋がるかは別の栄養素別の食べ物でもそのカルシウムであったりっていうのは取れるので
2021-04-10 11:44:58,小杉,牛乳
2021-04-10 11:45:02,小杉,いいのかなって思います
2021-04-10 11:45:30,小杉,焼酎と体づくりとかが大切だからやっぱ牛乳が一番摂取しやすいですよそうなんか他にカルシウム取れる食べ物って何だい星とかですかねに干してカルシウムをね分かんないけどなんかそういうのは誰よりも絶対牛乳とかの方が簡単に取りやすいし
2021-04-10 11:45:30,小杉,そういう
2021-04-10 11:45:39,小杉,そういうのと比べて他の給食とかがマッチして体づくりができたり健康になると思ってさ
2021-04-10 11:45:40,林,焼酎とかやっぱ体作りとかが大切だからやっぱ牛乳が多分一番摂取しやすいんですよねーよそうなんか他にカルシウム取れる食べ物って何だ煮干しとかですかね煮干ってカルシウムだっけアホね分かんないけどなんかそういうのは誰よりも絶対牛乳とかの方が簡単に取りやすいしそういうそういうのとプラスで他の給食とかがマッチしてやっぱ体づくりができたり健康になるとは思うんですが自分的には
2021-04-10 11:45:54,小杉,牛乳って一番残ってませんでしたで結果的に飲まない人がいるんですよ結構な人数
2021-04-10 11:45:58,林,子宮に残ってた
2021-04-10 11:46:03,小杉,それがマン好き嫌いがそんだけ別れるって言うものなわけじゃないですか
2021-04-10 11:46:15,林,家に出してます
2021-04-10 11:47:09,林,でも牛乳って栄養素とか結構沢山入ってるんですよなんかビタミンa とかめちゃくちゃ入ってるからやっぱ健康じゃないすかね健康な飲み物だと思うんですけどね体調管理とか健康維持とかそういうのに結構大切なものだとは思うんですよね
2021-04-10 11:47:42,林,やっぱそうだよね川口君やっぱ健康だと思いますよね結構
2021-04-10 11:47:45,川口,山を燃やすね
2021-04-10 11:47:47,林,健康じゃない意味がわかんないですよね
2021-04-10 11:47:55,川口,まあそうですね自分は喧嘩と思っててもあまり飲まないけどあんまり好きじゃないんですけど
2021-04-10 11:48:00,川口,マットレス牛乳自体はまあ健康であるとは思いますね
2021-04-10 11:48:02,林,やっぱ
2021-04-10 11:48:10,林,じゃなくても飲んだ方が体調整える整うようなまでも大切によりますけどね
2021-04-10 11:48:21,川口,松野牛乳牛乳つってもまあいろんな牛乳あるし
2021-04-10 11:48:30,川口,スーパーで売ってる牛乳だったりとかなんかめちゃめちゃ栄養素の高いものが入っていけれなったりとか
2021-04-10 11:48:34,川口,色々な牛乳があるんで
2021-04-10 11:48:41,川口,健康術
2021-04-10 11:49:10,林,確かな花牧場とかで取れる牛乳とかは何でしたっけなんとか消毒低温低温何だっけなんかの消毒があれだからもっと新鮮でいいみたいなやっぱ新鮮て健康なのかなみたいなそこら辺のスーパーで売られてる牛乳よりはいいのかなって思いますけど
2021-04-10 11:49:43,林,家牛さん
2021-04-10 11:51:05,林,へその消毒とかはあれじゃんいつかなんかその別に人間が健康にならないっていうかまぁ外になるって言うかそういうのをあのハブって言うかそうだすっていうか覗くだけであってそんな栄養素なんか消すみたいなそういうあれじゃなくないですか
2021-04-10 11:51:12,林,って自分は思うんですけど
2021-04-10 11:51:16,小杉,グループディスカッション
2021-04-10 11:52:08,小杉,前回の自分を改善するところ行ってもらった後に今回の漢字
2021-04-10 11:52:17,小杉,いい改善したいないって言ったのは常識的な事をもう少しなくてといけ
2021-04-10 11:52:44,小杉,今回の牛乳はまあある程度の数が多いっていうのに洗脳されたりしてるからまぁ理由がそれしかないっていうのもあったりしてまあいいやすいっていうかそんな感じでしたねまあ
2021-04-10 11:52:54,小杉,言われてるものだからちょっと調べたりして栄養がこんななったっていう程度にはちょっと見たりはしたんですけど
2021-04-10 11:52:54,小杉,星人
2021-04-10 11:53:05,林,ずっと前かいい改善したいなって言ったのは知識的なことをもう少し痛くてもっと意見をもっと意見に対しての理由とか明確なことを言いたいなっていうやつでデモは牛乳今回の牛乳はまあある程度栄養素が多いっていうのに洗脳されたりしてるから今理由がそれしかないっていうのもあったりしてまぁいいやすいっていうかそんな感じでしたでも直前に言われているものだからちょっと調べたりしてまぁ栄養がこんなのあるんだっていう程度にはちょっと見たりはしたんですけどもし事前に事前じゃない直前事前に言われてたら間違えました直前に直前に言われたら調べることができないから今畑して
2021-04-10 11:53:05,林,その
2021-04-10 11:53:28,林,自分の意見に対してしっかりとした理由とか説明言えるかなって言われたちょっとよくわかんないのでまあ何でしょう自分の知識っていうかもうちょっと高めて行きたいなって相手を納得させる言葉を言えるようにしたいなって思います
2021-04-10 11:53:50,小杉,直前に言われたら調べることができないから果たしてその自分の意見に対してしっかりとした理由とかね言えるかなって私って言うかわかんないのでまあんでしょ自分の知識っていうかもうちょっと高めていきたいなで相手を納得させる言葉を入れるようにしたいなって思います次は簡潔に伝えるっていうのを反省してたんだけど今日はちょっと長くなっちゃっ
2021-04-10 11:53:59,小杉,事前に来ても押さえられてたけど調べることをやってって
2021-04-10 11:54:07,小杉,自分が好きなんで
2021-04-10 11:54:44,小杉,今の自分喋りながらオフとちょこちょこちょこちょこ変えながらやってたんでだから話し合いの中では多分あんまり入ってないと思うんですけどちょっとこの高評価は高いのになってやめました
2021-04-10 11:55:30,川口,前回の反省点とか改善点けんながそのまあ相手に分かりやすく
2021-04-10 11:55:50,川口,簡潔にすぐまとめて話すようにというのは改善点だったんですけど周りと今回は相手に分かりやすくまとめられたんじゃないかなとは思いますねそもそもこのテーマが多分反対派の意見の方がきついと思ったんで
2021-04-10 11:55:53,川口,結構速攻で
2021-04-10 11:56:04,川口,なんだ割とこの電話に関してはあるか
2021-04-10 11:56:16,川口,自分の自分視点自分の考えだとは反対側の意見をいうのってなかなか厳しいかなと思ったんでなんか
2021-04-10 11:56:21,川口,その反対側が
2021-04-10 11:56:31,川口,自分になかなか入ってこないんだよ反対側の意見が自分なかなか入ってこなかったんで
2021-04-10 11:56:31,川口,なんか
2021-04-10 11:56:35,川口,片方が
2021-04-10 11:56:45,川口,片方が結構圧倒的な感じのテーマってなったらやっぱりちょっと難しいのかなって感じましたね
